userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Rachel Rojas,shirleyperry@example.org,(gM2FXi5pW,+380502687408,GB24MNUY406571985186,4227.3,UAH,3286.23,2025-02-19 16:53:14,deposit,credit_card,501850248250,DEBIT,09/25,633,Latvia,countryName
Jennifer Collins,david61@example.org,S7jByd4l%9,+380992808720,GB81ZXQX228900802812,2100.74,EUR,3199.94,2025-04-02 01:56:29,transfer,credit_card,4721070891874805,DEBIT,02/29,767,Dominican Republic,countryName
Garrett Martinez,johnsonbrandy@example.com,+4&vzA%aeg,+380637024597,GB63RVBO264966920748,4824.53,EUR,4158.21,2025-02-19 01:24:25,deposit,bank_transfer,4031689291709801,DEBIT,03/26,699,Faroe Islands,countryName
Frederick Smith,andrew39@example.net,#ZQw3MhNZw,+380661058957,GB97EVFK159360808476,2209.39,UAH,2840.99,2025-01-25 03:09:24,deposit,bank_transfer,4301320828803981,DEBIT,09/28,238,Fiji,countryName
Jaime Wilson,wisebeth@example.com,+7#Am4Ns*B,+380666673584,GB17VCUR415115522955,6366.88,UAH,565.58,2025-02-03 20:00:00,deposit,debit_card,4595174837141,PREPARED,11/26,613,Cameroon,countryName
Bryan Kennedy,youngsummer@example.net,7h)Fpti)(),+380936143323,GB62BSWR924582680590,7114.96,USD,948.94,2025-01-11 23:35:13,deposit,bank_transfer,573629601457,CREDIT,02/26,267,Saint Vincent and the Grenadines,countryName
Alexandra Nelson,koneal@example.com,s%V8FFo2b1,+380984006156,GB45FIJI289135756090,6119.61,UAH,440.48,2025-02-09 13:42:37,withdrawal,bank_transfer,349688508373448,DEBIT,06/27,308,Kuwait,countryName
Donna White,tschneider@example.net,0Ofw1ONb*3,+380958113645,GB77FUPP146729654826,1948.88,UAH,2489.07,2025-03-03 20:10:41,deposit,debit_card,4862379475780027542,PREPARED,10/28,381,Yemen,countryName
Leslie Mcbride,coxjudith@example.com,LUxu5IbZ)),+380966751251,GB15UDCC235022433032,3928.3,EUR,976.28,2025-03-30 23:51:58,deposit,debit_card,4361293466923790,PREPARED,07/25,592,Iceland,countryName
Angelica Stone,arobertson@example.com,(44GpmXjZi,+380676087801,GB96NGJW808809042198,2031.71,EUR,4619.05,2025-03-24 18:24:05,withdrawal,credit_card,4863128786748324,DEBIT,08/26,630,Marshall Islands,countryName
Marilyn Evans,ysmith@example.com,_DVoEVJj1P,+380992388978,GB55WABO181324051262,5964.79,EUR,3861.01,2025-04-03 04:07:34,deposit,debit_card,6011508784800233,PREPARED,09/28,361,Guatemala,countryName
Deanna Bell,jamesreed@example.com,^pSPVP9e(1,+380969155973,GB85RWHE978074091639,9694.42,USD,1286.7,2025-03-10 22:56:37,transfer,credit_card,4122476582924077225,DEBIT,09/27,455,French Polynesia,countryName
Kevin Boyle,curtis14@example.org,U+y7MKIp7M,+380503549573,GB21UCLG359582048757,563.59,UAH,2751.07,2025-02-27 03:08:37,transfer,credit_card,4141324144714322,PREPARED,02/28,529,Turks and Caicos Islands,countryName
Heather Scott,agriffin@example.org,+rh&&MHo2V,+380689888488,GB15HKRA537626659878,6160.55,EUR,2941.69,2025-02-13 16:38:55,deposit,credit_card,4569521601080979656,CREDIT,06/26,143,Gabon,countryName
Thomas Price,zflores@example.org,WIl2iQAg)&,+380633900787,GB18PWWW184450014510,1373.49,UAH,664.76,2025-01-29 04:40:35,deposit,bank_transfer,180066770014358,CREDIT,08/27,307,Northern Mariana Islands,countryName
Benjamin Nelson,dortiz@example.org,!ub#Btoh%3,+380976470744,GB32WIXH980402391891,6410.12,EUR,257.42,2025-01-24 18:30:01,withdrawal,debit_card,639090981866,CREDIT,04/28,350,British Indian Ocean Territory (Chagos Archipelago),countryName
Jessica Newman,tiffanybooker@example.org,tPvv5p2bh@,+380957332947,GB17BFQU645932139965,5315.32,UAH,823.83,2025-03-26 01:47:11,deposit,debit_card,4517120287198109,DEBIT,05/26,203,Peru,countryName
Andrea Soto,sarahhall@example.org,7ppfhED!&u,+380989029059,GB80TSRS469069739001,5903.96,USD,922.6,2025-03-15 14:29:07,deposit,credit_card,30185160989664,CREDIT,02/28,491,Ukraine,countryName
Jessica Collier,robert01@example.com,+S5z@hn#K7,+380681976177,GB89TUHQ188698871771,590.59,UAH,846.02,2025-02-26 19:58:59,withdrawal,credit_card,4669479323019471,DEBIT,05/28,595,Ethiopia,countryName
Nathan Valdez,kristina76@example.net,oe6i(6Dum_,+380631352584,GB90MOKC795227101829,9344.16,UAH,317.72,2025-01-05 02:37:12,withdrawal,credit_card,341664448570391,DEBIT,03/28,192,Bermuda,countryName
Gary Thomas,kennethturner@example.org,^Z_R5ImrxG,+380669237328,GB20KWLD215152131990,1493.51,USD,3995.61,2025-03-20 07:59:25,transfer,credit_card,36904100130690,PREPARED,02/27,141,Montenegro,countryName
Ryan Pitts,sharon92@example.com,1yWa^d1w#3,+380992371329,GB65BIST262094545117,1284.28,USD,475.84,2025-03-10 03:51:55,withdrawal,bank_transfer,3560187601435044,PREPARED,12/27,671,American Samoa,countryName
Crystal Johnston,manuelmiller@example.net,!@OMdfdk2u,+380995925090,GB59NWWF920256903112,5093.52,USD,1050.22,2025-01-23 04:32:42,transfer,bank_transfer,3552722698597312,PREPARED,09/27,749,Moldova,countryName
Shelby Snyder,chelseamartinez@example.com,*!!I_DiRk0,+380676301484,GB46HRCM691170639681,597.9,USD,2965.89,2025-02-25 07:51:56,deposit,bank_transfer,4998302922174368,CREDIT,10/28,870,Chile,countryName
Lisa Flynn,gabriella29@example.net,$I)4CanhP9,+380637121986,GB78SPCE466616107375,9845.41,EUR,2044.52,2025-01-14 16:49:02,transfer,bank_transfer,6541456535908385,DEBIT,08/28,234,Philippines,countryName
Tammy Allen,hpotts@example.org,s_t22me8yJ,+380953379909,GB32QSME708399058988,7692.6,UAH,504.89,2025-01-24 01:21:20,deposit,debit_card,4641056442797170,PREPARED,09/26,807,Aruba,countryName
Thomas Sanchez,wayne95@example.org,_pkAw3+ls8,+380934963173,GB05LHVQ097197749042,7764.05,USD,3983.8,2025-03-21 06:05:29,transfer,bank_transfer,213150969341102,CREDIT,12/25,343,Latvia,countryName
Brittney Cantu,roblesjennifer@example.net,6oD6N4f5*2,+380635744742,GB06DPFN668380631677,4486.22,UAH,3079.63,2025-03-19 12:25:21,deposit,debit_card,4672115296687247955,PREPARED,09/26,480,Hong Kong,countryName
Angela Morrison,wgreen@example.com,ipPLll!B%0,+380685290652,GB72BRBF688887520399,5971.87,EUR,4292.34,2025-01-21 21:51:52,withdrawal,bank_transfer,5132734447933981,DEBIT,12/28,655,Latvia,countryName
Heather Johnson,samuel17@example.net,n51!9QSk@k,+380677241136,GB61FCOP501076895932,2442.73,EUR,219.42,2025-02-18 08:03:50,transfer,credit_card,3521599594104569,PREPARED,07/28,514,Kazakhstan,countryName
Christopher Obrien,gary76@example.net,*36UKpDPg9,+380679521012,GB98RYRT115311186228,3421.43,UAH,4740.39,2025-03-20 08:03:42,deposit,debit_card,4401794269064,PREPARED,06/28,456,Malaysia,countryName
Janet Smith,ytaylor@example.com,5rx^zBAV^Z,+380983976776,GB87DGCT996129693398,4082.89,EUR,3617.85,2025-03-25 08:03:42,withdrawal,bank_transfer,30255843201017,CREDIT,08/27,599,Saint Barthelemy,countryName
Julie Jones,smithluke@example.com,&5mRF$WcB!,+380672059678,GB20TRDW167427507398,5451.24,USD,626.67,2025-03-04 15:34:45,withdrawal,bank_transfer,2252747176248620,CREDIT,03/26,588,Maldives,countryName
Adam Colon,stephendunlap@example.com,uIW66Lv7)q,+380661000090,GB03ZIYD177973538864,4166.36,UAH,1261.32,2025-03-16 01:22:25,transfer,credit_card,4491832084000680,PREPARED,05/26,162,Saint Lucia,countryName
Jared Matthews,bnelson@example.net,%31E8Btcpr,+380635579101,GB51UGBW832242300512,585.12,EUR,421.49,2025-02-07 01:15:11,deposit,credit_card,3529983832886496,CREDIT,12/27,101,Finland,countryName
Jessica Parker,gregorygraham@example.net,@!(Ocl8T(6,+380977476091,GB67DIHU480749337471,4018.25,UAH,3366.44,2025-04-04 14:30:00,transfer,debit_card,587604400347,CREDIT,10/28,984,Montenegro,countryName
Philip Mathis,ybanks@example.com,il8*Yzbs*S,+380685467176,GB28ZGDH086826555609,112.57,EUR,833.68,2025-02-21 11:13:17,withdrawal,bank_transfer,4989014705107,CREDIT,04/27,802,Afghanistan,countryName
Kimberly Leon,nbarber@example.net,e9#T4OtOTY,+380965424059,GB55JICO049507416698,4935.0,UAH,1121.09,2025-03-02 21:44:50,withdrawal,credit_card,4156078324924,PREPARED,08/27,218,Nepal,countryName
Dawn Poole,charlesjones@example.org,rn5ApaoU+#,+380964248922,GB57XKKC215808703001,2864.85,EUR,3499.45,2025-03-26 16:24:01,transfer,debit_card,378439912761636,PREPARED,10/26,367,Myanmar,countryName
Jennifer Johnson,samuelmiller@example.net,4Cq^9RCiTW,+380662642059,GB53GKCA146606211629,2639.36,UAH,2468.96,2025-01-11 11:24:26,transfer,bank_transfer,2714886035477814,CREDIT,08/27,834,San Marino,countryName
Kevin Diaz,lindamendoza@example.net,_c^u4TxVj&,+380667687998,GB43OHPX684002930868,1360.69,USD,640.13,2025-02-24 11:50:42,withdrawal,credit_card,4616691782046065609,CREDIT,06/25,379,Eritrea,countryName
Cathy Myers,beckricardo@example.org,_6l$Ar_p+H,+380975369205,GB70XMOX615263985069,386.28,EUR,3438.73,2025-01-08 19:54:04,withdrawal,debit_card,4559502235869982310,PREPARED,07/28,496,Martinique,countryName
Francisco Harris,adam02@example.com,fA)^4RzerU,+380985154691,GB51FKCL077727895804,630.05,UAH,4972.93,2025-03-21 01:10:59,transfer,bank_transfer,36608521887065,CREDIT,04/28,988,Israel,countryName
Thomas Stark,wendy32@example.com,(wJZebAiT8,+380666313973,GB81LZLU313087385695,7340.5,USD,2239.7,2025-03-03 05:10:52,withdrawal,bank_transfer,4904982783579265879,DEBIT,11/28,825,Djibouti,countryName
Anthony Mitchell,williamsmichelle@example.com,zC9I&7pDI_,+380506631446,GB82YOBI769360679831,4125.11,EUR,1505.74,2025-02-24 13:50:30,transfer,debit_card,4630195707278,PREPARED,06/25,874,Chile,countryName
Thomas Shannon,johnsondana@example.org,(_5BgZkcq&,+380662371814,GB46FLJF667849204936,6901.05,EUR,3598.64,2025-03-05 22:43:00,deposit,bank_transfer,639011002479,DEBIT,05/27,959,Mayotte,countryName
Erin Weaver,ramirezdarrell@example.org,O9qKw*5d*0,+380975880089,GB83UZZL646505807419,2388.28,UAH,1343.66,2025-02-12 09:17:17,withdrawal,credit_card,3563310115617546,PREPARED,04/26,282,Albania,countryName
Michele Lee,vanessacross@example.net,u$i6ZwPvLt,+380736911107,GB48SKFC139209651092,6253.96,EUR,2614.59,2025-02-12 18:08:08,deposit,debit_card,213186654123355,DEBIT,05/26,367,Yemen,countryName
Aaron Lynch,judy76@example.org,%z4PsZr17u,+380664145996,GB72JCNB022606387063,5090.49,USD,2846.85,2025-03-19 22:27:00,deposit,credit_card,38598544560674,DEBIT,03/26,465,Timor-Leste,countryName
Jacob Jacobs,lisaboyd@example.net,aG00(MzP3$,+380932696767,GB19GWEL304266279474,6622.58,USD,3000.36,2025-03-09 02:44:51,withdrawal,credit_card,3555938748963687,PREPARED,11/25,200,Serbia,countryName
Kurt Hess,ryan30@example.org,%n5VwJe3L!,+380633206205,GB17WCYR887883644259,5968.24,UAH,1992.88,2025-01-17 09:06:59,transfer,credit_card,4517177232611214,CREDIT,10/26,596,Georgia,countryName
Danielle Jackson,arielfox@example.com,Hd1S%ers0+,+380638403306,GB11DDCL892843151159,1601.21,EUR,4196.27,2025-01-05 09:43:45,deposit,debit_card,4099693409881204,DEBIT,04/27,780,Congo,countryName
Valerie Lara,jacksonkathy@example.org,#q%CC_#cm1,+380996106496,GB26CEQZ251968349708,1426.48,UAH,2210.09,2025-03-08 05:47:54,deposit,credit_card,4905217850902148736,PREPARED,08/26,517,Netherlands Antilles,countryName
Christopher Thompson,barreraangelica@example.net,X%1y0Frwz9,+380669929058,GB62YDSC221408865557,5775.36,USD,212.31,2025-01-28 08:19:48,deposit,credit_card,341668038067742,DEBIT,12/25,242,United Kingdom,countryName
Sara Taylor,grahamanthony@example.net,$86HAscWPN,+380992173333,GB13NLBS012985330025,1794.83,EUR,697.59,2025-01-12 00:57:01,deposit,bank_transfer,30475853156600,DEBIT,06/25,380,Burundi,countryName
Erika Estrada,walvarez@example.org,&8A3JP0vWF,+380672057514,GB31OVHE580643862467,5291.8,USD,4501.52,2025-02-21 17:16:49,withdrawal,bank_transfer,6544829659152070,PREPARED,08/27,404,Palau,countryName
Jessica Greer,iangarcia@example.com,#cZ!idEl5G,+380502359344,GB40PPLS675798722585,3216.89,UAH,4631.67,2025-01-09 14:25:12,transfer,bank_transfer,370919118636979,DEBIT,11/28,528,Montserrat,countryName
Jennifer Gardner,rrollins@example.org,K1C%YK+w+J,+380509489907,GB38TKEY337304013947,8599.16,EUR,1548.97,2025-01-30 16:57:43,deposit,bank_transfer,370928793244058,CREDIT,04/27,278,Tonga,countryName
Alyssa Mendez,larsonrobert@example.net,(so+(XcW$9,+380971401025,GB32CWUY763466578427,273.73,UAH,1212.78,2025-02-12 15:21:53,transfer,bank_transfer,342735400209878,CREDIT,10/27,131,Congo,countryName
Scott Stevenson,pshepherd@example.org,&B3SSc+pA5,+380685815177,GB31NDDY160595151808,953.54,EUR,3099.92,2025-03-09 23:19:37,deposit,credit_card,343194562648003,CREDIT,08/26,812,Israel,countryName
Kyle Wilson,kirbykristen@example.com,_QWa^ha5*4,+380935614626,GB79BLOF771898090592,7452.63,USD,919.07,2025-02-17 21:08:39,deposit,credit_card,342887174322369,PREPARED,05/27,736,Romania,countryName
Alexander Walker,scottdrake@example.org,0wvQ(dv9@q,+380679543074,GB85IUYZ519199335571,5405.0,USD,3269.15,2025-02-01 12:43:51,withdrawal,bank_transfer,2239032281652398,DEBIT,07/25,730,Ireland,countryName
David Wells,gonzalezsara@example.org,(6*V@MkWIa,+380997328356,GB12JKBJ900036141858,3272.03,UAH,1199.86,2025-03-06 13:28:20,deposit,credit_card,4056328158028969,PREPARED,05/25,422,Afghanistan,countryName
Stephanie Brown,jenny91@example.com,Mo%lB#v3)2,+380664071177,GB15FJBK238447887960,4559.77,USD,1623.87,2025-02-28 09:36:34,withdrawal,bank_transfer,6011428380213980,PREPARED,11/25,964,China,countryName
Chris Morrow,pagedaniel@example.com,+$8lTHZnxg,+380668790953,GB81MXLZ218592901719,7200.85,USD,3327.1,2025-01-21 00:30:49,withdrawal,bank_transfer,3552493395721130,DEBIT,07/25,675,Solomon Islands,countryName
Lonnie Wright,palmerkevin@example.com,+%(m7KPl+x,+380638763112,GB96VKRG383255035185,2245.14,UAH,373.9,2025-01-10 06:57:35,transfer,credit_card,349683566513647,DEBIT,05/28,489,Lao People's Democratic Republic,countryName
Cody Bailey,mellis@example.org,T#88LXmCe1,+380739415131,GB17RUFN306793882007,7234.4,UAH,823.28,2025-01-16 03:10:53,withdrawal,credit_card,3592292907063011,PREPARED,09/27,653,American Samoa,countryName
Victoria Estrada,katherinebarker@example.com,B9LEikvf%j,+380983786606,GB79OLDD043569178017,3590.89,USD,2065.49,2025-01-23 12:31:53,transfer,debit_card,6519879157022342,CREDIT,06/26,978,Sierra Leone,countryName
Alexis Bell,brownamy@example.org,@GF(#6mr11,+380932909869,GB04BURV889808083965,1143.35,USD,4756.98,2025-02-24 08:58:10,transfer,credit_card,639057338878,DEBIT,03/27,722,Andorra,countryName
Jon Gregory,mnewman@example.org,((!z0Og02l,+380958649999,GB31IWAX183152498972,5286.2,USD,2219.3,2025-03-27 11:21:13,withdrawal,bank_transfer,3510048432364582,PREPARED,11/28,567,Saint Lucia,countryName
Craig Scott,duncankenneth@example.net,$g6xLN69i&,+380952108143,GB32ERWH414437772052,5988.27,UAH,1274.47,2025-02-19 17:06:29,transfer,credit_card,2270789229724080,PREPARED,06/28,688,Bulgaria,countryName
Ian Park,sthomas@example.org,6Eulsr(m@S,+380687864911,GB47MUUQ827252817235,1675.64,USD,2289.21,2025-01-26 13:49:19,transfer,credit_card,4523918572708421,CREDIT,03/28,820,Hungary,countryName
Theresa Smith,angela60@example.com,*m8Hns5Xiw,+380502107874,GB70LZRI928461337067,8133.79,UAH,3269.1,2025-03-18 09:20:31,transfer,credit_card,4215484870975757619,CREDIT,05/26,779,French Polynesia,countryName
Pamela Mitchell,rthompson@example.com,_V5JLLt*9o,+380681562538,GB22KCSS108048908193,9547.83,EUR,4517.86,2025-03-05 17:12:54,transfer,bank_transfer,36579471103698,PREPARED,07/26,323,Montenegro,countryName
Kevin Mcintyre,ggordon@example.org,nJCOEp(T@0,+380636475116,GB53UIRG247172148938,5252.9,UAH,4858.77,2025-03-12 03:43:43,withdrawal,credit_card,5340149316170557,CREDIT,05/25,811,China,countryName
Mary Davidson,johnsonjonathan@example.net,8mTq7HyB&*,+380682953543,GB84MFOY357895898776,9074.39,EUR,3337.7,2025-02-24 22:28:16,transfer,debit_card,2227097455228394,DEBIT,03/28,247,Moldova,countryName
Bob Franco,jennifer62@example.com,PRGZ3)Yc&4,+380661505393,GB17WYHQ194862110903,4310.78,USD,2205.97,2025-03-25 05:02:13,withdrawal,credit_card,372551098734488,PREPARED,05/25,885,Micronesia,countryName
Mr. Timothy Banks,marthawhite@example.com,$5Pwvy(+)b,+380635468684,GB52SGTA836474353974,2449.7,EUR,1070.94,2025-03-17 18:35:45,transfer,bank_transfer,4743242523241745,CREDIT,04/28,160,Singapore,countryName
Lisa Martin,kellypaige@example.org,Y6NoPtau&^,+380975364241,GB14PYOJ997405344011,6026.17,EUR,1556.89,2025-02-24 02:58:07,withdrawal,bank_transfer,4319966591566054,CREDIT,03/29,163,Kyrgyz Republic,countryName
Linda Arnold,johnsonbecky@example.net,Oz#8GF8x!@,+380684816517,GB60QGYP182308464943,4409.53,EUR,2757.89,2025-03-24 01:37:08,withdrawal,credit_card,180003494463611,CREDIT,04/28,439,Nauru,countryName
Kevin Savage,katherine45@example.com,1lzrL#jQ!7,+380509180298,GB74NXWZ993242918905,595.23,USD,451.68,2025-03-07 10:00:34,deposit,debit_card,213119695468414,CREDIT,09/25,395,American Samoa,countryName
Shane Webb,newmanlisa@example.net,%g9YBzp%8S,+380984504875,GB81IMGF727134081447,4634.04,EUR,1170.7,2025-03-26 14:48:54,deposit,credit_card,2517680445422513,CREDIT,12/25,743,Uzbekistan,countryName
Jerry Wall,david05@example.org,(a3SjzWFO9,+380975806619,GB72SDWE395273035897,3790.6,UAH,2626.7,2025-01-04 11:14:47,withdrawal,bank_transfer,4283827814094,PREPARED,02/29,601,Aruba,countryName
Dominic Johnson,lnelson@example.com,5_80_KdsFp,+380931748130,GB10GUXJ533540362504,3210.52,EUR,4425.75,2025-04-03 10:09:01,transfer,debit_card,4443916298618970,DEBIT,12/25,585,Wallis and Futuna,countryName
Troy Williams,daletaylor@example.net,&3TeH1lJr(,+380735917426,GB75IUBY252245512922,4688.05,EUR,521.66,2025-03-19 14:02:04,deposit,credit_card,373364110687810,PREPARED,09/28,655,Denmark,countryName
Michael Phillips,corystrickland@example.com,V6G*Ymc$^k,+380664231197,GB29ANHC433578350431,9566.71,EUR,3151.48,2025-02-15 23:15:17,transfer,bank_transfer,370306387835013,CREDIT,12/26,769,San Marino,countryName
Anthony Steele,fcook@example.net,+^Z4pAXlqo,+380664877249,GB59USUR966641835104,6713.67,EUR,1754.31,2025-02-18 19:47:15,transfer,credit_card,2235437798024383,DEBIT,10/28,565,Iran,countryName
John Miller,davilacheryl@example.com,Hq&Cvm81_1,+380957288863,GB31AJIW285073774131,5957.25,UAH,4607.61,2025-01-16 09:41:48,withdrawal,debit_card,4812892526149812207,PREPARED,04/25,904,Madagascar,countryName
Kristin Richardson,jasonbranch@example.net,)0MHvqeW^F,+380986287524,GB53MVKK747752494282,418.0,UAH,3449.05,2025-01-16 05:03:09,withdrawal,bank_transfer,30321202035089,PREPARED,07/28,514,French Guiana,countryName
Charles Proctor,paul94@example.net,T!bI6gPuNM,+380735073711,GB27VIPV433299339031,6879.56,USD,3496.13,2025-03-02 11:10:51,withdrawal,credit_card,30423624640361,CREDIT,11/27,504,Central African Republic,countryName
Daniel Reyes,guerrerojeffrey@example.org,SJhE%p0%(5,+380961652717,GB24WHHA341237817911,4254.45,USD,149.97,2025-03-04 15:22:04,withdrawal,bank_transfer,2670465793534900,CREDIT,10/25,111,Congo,countryName
Corey Reid,juliaroach@example.com,67WswiRr+q,+380971572220,GB19EHGP199249453350,7239.07,UAH,136.1,2025-03-28 11:32:59,transfer,debit_card,4378413014363056,PREPARED,11/28,696,Moldova,countryName
Brittany Gonzales,sheena96@example.com,Vv_65Eh*uL,+380933415043,GB26QJMQ333634855268,3946.93,EUR,4953.34,2025-03-03 20:30:22,transfer,bank_transfer,4279085456043608312,DEBIT,09/27,568,Somalia,countryName
Lisa Edwards,dwayne10@example.com,_R3BpMf4^@,+380633729776,GB75TRZV883157260246,8365.14,USD,2603.83,2025-02-08 01:23:59,withdrawal,debit_card,2266276994938158,PREPARED,04/27,289,Russian Federation,countryName
Carla Cordova,jacksonmichael@example.com,FTf46SHl*c,+380674107935,GB76LORG110115450823,4606.65,EUR,2773.73,2025-03-23 20:47:28,deposit,bank_transfer,3564254745259270,CREDIT,10/28,855,Australia,countryName
Stacy Gillespie,cynthianunez@example.com,4E9pXpMe#d,+380736115226,GB40JNLR102560678380,545.81,EUR,2734.97,2025-01-27 02:07:41,withdrawal,debit_card,213151394304624,DEBIT,02/26,660,Russian Federation,countryName
Marvin Henderson,johnsonelizabeth@example.com,&6atc96tX8,+380639255977,GB49MHLB208186203635,394.12,UAH,2034.03,2025-04-02 10:13:35,withdrawal,credit_card,2240441036143479,PREPARED,07/25,913,Hungary,countryName
Mrs. Heather Cooper DDS,andersonzachary@example.com,+n+x)(BqG9,+380632678382,GB19DLCU344968505603,3983.42,USD,3043.7,2025-01-06 13:40:23,transfer,bank_transfer,4325751129294268,CREDIT,10/26,911,South Georgia and the South Sandwich Islands,countryName
Christopher Powers,sherry07@example.net,ku3ZyjnT&R,+380969425956,GB23UGWW783813576651,7655.35,USD,1022.74,2025-02-11 02:25:40,deposit,bank_transfer,3582421393331481,DEBIT,11/28,137,Palestinian Territory,countryName
Andrea Hoover,suzanne60@example.com,D462vUqt*e,+380986308295,GB16BLDR735458516860,1149.22,UAH,2868.83,2025-01-06 23:27:55,withdrawal,bank_transfer,501832150590,PREPARED,03/27,427,Taiwan,countryName
Dan Allen,peterlopez@example.com,fra8UfEp%I,+380509852758,GB78HLTH000081027577,8965.86,UAH,2375.81,2025-02-21 15:33:02,withdrawal,credit_card,4939820379442873,DEBIT,04/26,795,Barbados,countryName
Sarah Schultz,clee@example.org,z2pM7oVg#6,+380732323659,GB06STOW603401196044,9566.18,USD,1407.51,2025-01-04 02:05:37,transfer,debit_card,348117347806880,PREPARED,07/27,719,United States Virgin Islands,countryName
