userName,email,password,phoneNumber,accountNumber,balance,currency,transactionAmount,transactionDate,transactionType,paymentMethodType,cardNumber,cardType,expirationDate,cvv,countryName,cardIssuer
Erika Wilson,washingtoncarl@example.org,Z%79Gm9n9i,+380686882044,GB35DZJB741404320317,9083.37,UAH,4460.92,2025-01-26 09:45:02,transfer,bank_transfer,2566226752386386,DEBIT,10/25,176,Jersey,countryName
Tamara Davis,andersonmichael@example.org,+sFujF!C%3,+380509470472,GB86KCVG437390143249,2770.0,UAH,3237.16,2025-01-03 20:19:18,transfer,debit_card,180080372178735,DEBIT,03/27,625,China,countryName
Angela Lopez,tammyreed@example.com,+^6O*Jy^wl,+380679877001,GB51ZCXF803366893326,2583.1,UAH,3028.44,2025-02-26 00:55:23,transfer,bank_transfer,4890334269015838,CREDIT,07/26,546,Netherlands Antilles,countryName
John Whitney,hwalters@example.org,(!30Kkzg1z,+380661181129,GB41ZTTF063094456994,1919.29,USD,607.5,2025-02-08 08:12:15,deposit,debit_card,6551642162364862,CREDIT,10/27,997,El Salvador,countryName
Ashley Miller,todd85@example.org,_0y$Cdtb79,+380992621501,GB14EMVL630209838793,5505.97,EUR,1933.86,2025-01-11 01:45:47,transfer,bank_transfer,2258759673851701,PREPARED,12/28,461,Uganda,countryName
Paul Hancock,charlesholmes@example.com,K^G3M9Xz!&,+380997062641,GB55EZDR043652395365,2011.55,USD,1768.62,2025-03-20 14:05:31,transfer,debit_card,4637994753828729,DEBIT,03/26,486,Congo,countryName
Rachel Hall,kennedyjoseph@example.org,e#c5HphkH%,+380932168862,GB32ZZLX352054306172,2382.42,UAH,2109.92,2025-03-27 04:02:58,withdrawal,debit_card,4249958553919913,PREPARED,12/27,664,Solomon Islands,countryName
Adrienne Vazquez,karen63@example.org,#8mcDOlOa2,+380673304290,GB64GKGZ946513922392,7335.01,EUR,25.69,2025-03-16 22:31:57,withdrawal,bank_transfer,2239849730894747,PREPARED,11/28,934,Holy See (Vatican City State),countryName
Tracy Sawyer,swatson@example.com,8f&YNwDR+v,+380634125548,GB98YOLY592223504911,8012.95,EUR,2771.71,2025-01-18 18:32:50,withdrawal,credit_card,2617922888055288,CREDIT,08/28,328,Tanzania,countryName
Robert Blake,jacobmorales@example.com,%9DLFcHN#v,+380676041025,GB79ZXAF796024066830,385.78,UAH,4114.36,2025-02-20 04:57:28,withdrawal,bank_transfer,2243968491547098,DEBIT,03/27,341,Guernsey,countryName
Kathleen Morgan,bbrown@example.net,2G!oVeSu*F,+380998678461,GB93TXAN071630799276,4792.74,USD,2224.32,2025-02-17 19:51:38,withdrawal,bank_transfer,503801367114,DEBIT,12/26,199,Bolivia,countryName
Yvonne Tucker,keith28@example.net,+29mLLo$g%,+380501125180,GB14GTRR292269164086,861.83,EUR,1154.85,2025-04-02 22:35:18,withdrawal,debit_card,675941157264,PREPARED,04/29,259,Congo,countryName
Thomas Hernandez,bwilson@example.com,TQE4WjOg$$,+380969666984,GB71JHPR217932186552,9085.26,EUR,1575.46,2025-02-26 02:15:38,withdrawal,debit_card,213149595543347,CREDIT,04/25,401,Ireland,countryName
Lisa Anderson,njuarez@example.org,KZ51oHlxx+,+380739585876,GB75HBJM267017217861,1812.1,USD,4137.79,2025-01-10 07:56:14,transfer,credit_card,5509010309444077,DEBIT,06/28,252,Serbia,countryName
Timothy Harris,ncurry@example.com,&ImyO4GcI7,+380982796575,GB76GVHH170153946040,122.75,EUR,3143.98,2025-01-06 22:45:36,withdrawal,debit_card,4565692991357,DEBIT,07/26,183,Oman,countryName
Michael Hardin,ericphillips@example.com,yPnoV+Ot$0,+380987561135,GB21PVMN051238103530,4176.29,EUR,1956.01,2025-01-07 00:23:53,withdrawal,credit_card,180049451710288,PREPARED,09/27,708,Jamaica,countryName
Raymond Benson,matthew38@example.org,_4SE#Poa14,+380501814323,GB08RJKP204393318118,2259.64,USD,420.56,2025-02-04 17:32:49,transfer,credit_card,6011611607742408,CREDIT,04/27,183,Nepal,countryName
Seth Wilson,lfrazier@example.com,KvYqGcc&_4,+380932408059,GB24IZLE104096471411,4191.6,USD,4872.08,2025-01-27 12:59:28,deposit,debit_card,3546797682662347,DEBIT,05/27,982,Micronesia,countryName
Jennifer Bailey,margaret24@example.com,$+jRb2SeL8,+380679400356,GB14INRJ572405149958,5741.61,EUR,4527.81,2025-03-13 07:49:46,withdrawal,credit_card,503886055857,DEBIT,10/25,805,Tajikistan,countryName
Philip Harris,josephgarza@example.org,6#4DsoXsSd,+380508208599,GB49RQMJ253086595864,3905.23,UAH,1691.32,2025-01-25 02:51:06,transfer,credit_card,4740053373251,CREDIT,11/27,467,Bosnia and Herzegovina,countryName
Michael Hines,wwilson@example.org,vF!2x_XqwC,+380639933886,GB73TTKP781449062070,2616.26,EUR,4428.4,2025-01-01 15:19:33,deposit,bank_transfer,372617546650517,CREDIT,07/25,665,Syrian Arab Republic,countryName
Sandra Munoz,yallen@example.com,PM4FaYll#g,+380674525595,GB80EBBK709920604014,8263.9,UAH,4506.33,2025-01-25 16:07:09,deposit,debit_card,4808753875367187,PREPARED,01/26,588,Jamaica,countryName
Laurie Sanchez,drakeolivia@example.net,_V0BS4Xy)),+380934649107,GB24ATUV254004787258,3730.59,UAH,2040.25,2025-04-01 01:56:00,withdrawal,debit_card,2228824074361333,DEBIT,08/28,829,Faroe Islands,countryName
Stephanie Salas,steven95@example.net,&u2OAr2v@o,+380679301644,GB78RGMR370814235298,8359.32,UAH,838.71,2025-01-11 10:54:14,deposit,debit_card,3520773419059701,DEBIT,04/27,827,Micronesia,countryName
David Gibson,megan79@example.com,)pDK(Fean8,+380631964472,GB90PKRA132716050093,4270.72,EUR,1935.98,2025-04-04 01:28:23,deposit,credit_card,6011225805314728,CREDIT,08/25,506,Ghana,countryName
Frank Riley,kwilliams@example.com,H&e4mLSp%k,+380984650876,GB07XMYU253176373912,2282.83,USD,1674.31,2025-03-01 17:54:31,transfer,debit_card,6011247916875462,PREPARED,09/26,364,French Guiana,countryName
Hannah Cunningham,ismith@example.com,km5LeY$t+F,+380998840555,GB98LMQB939690336567,7185.8,USD,1291.4,2025-04-08 18:51:21,deposit,debit_card,30286180041583,PREPARED,12/26,420,Netherlands,countryName
Debbie Thomas,shawchad@example.net,s9(9FAwbS*,+380981083406,GB15XPLI549944420506,9913.68,UAH,4810.49,2025-03-23 15:25:00,transfer,bank_transfer,6518946895533715,CREDIT,04/28,158,Hong Kong,countryName
Donald Roy,jcobb@example.net,u(2Zg7XP%^,+380998374475,GB16FJWR579878337656,5582.38,UAH,2817.79,2025-01-01 03:03:43,deposit,debit_card,2294144358936687,CREDIT,11/28,204,Costa Rica,countryName
Jennifer Compton,carolbryant@example.net,^7H173Xf_4,+380958506498,GB88LCUV140114431844,9348.41,UAH,257.68,2025-03-22 00:42:12,deposit,credit_card,5248102294859694,PREPARED,01/29,584,Netherlands,countryName
Alyssa Wood,shelbyharrison@example.org,^7wJ+ngL@+,+380988976859,GB97SBZH712235066265,4407.76,USD,2751.77,2025-02-27 17:47:20,withdrawal,bank_transfer,213190359046366,DEBIT,12/28,957,Trinidad and Tobago,countryName
Christine Fleming,ywagner@example.org,qs2Gvsu9^M,+380984903660,GB22FVQV328974794821,1386.52,USD,4086.71,2025-01-09 19:54:09,withdrawal,credit_card,3504488854884170,CREDIT,05/27,306,Ghana,countryName
Omar Becker,kschneider@example.net,*70X7bagRy,+380958887012,GB48RWEO405120270038,3558.85,UAH,906.23,2025-03-21 10:19:26,withdrawal,bank_transfer,4262250806903486,PREPARED,10/25,694,Equatorial Guinea,countryName
Brandon Collier,james34@example.com,fj))@1T4P#,+380961173980,GB14EARG156243297996,5779.77,USD,2087.53,2025-02-12 23:59:04,deposit,debit_card,4075674116605969,DEBIT,08/28,907,Mexico,countryName
Anthony Ross,dawn38@example.com,akWc3IKv#3,+380996660119,GB09ZCNQ788005558534,6154.29,EUR,4276.43,2025-01-07 23:24:51,withdrawal,bank_transfer,4317113745466060686,DEBIT,09/28,963,Jamaica,countryName
Carol Brown,elizabeth47@example.net,&J0JcYp!Z*,+380938779385,GB30LMPN291748437185,1140.26,EUR,2682.57,2025-03-04 21:44:09,deposit,debit_card,4968214461760,PREPARED,04/27,181,United States of America,countryName
Steven Faulkner,yorksarah@example.com,2oB8BFgZn(,+380932050669,GB76AWGA759247297518,4946.83,UAH,1891.69,2025-03-02 20:23:38,withdrawal,debit_card,3528711155556425,PREPARED,03/26,983,American Samoa,countryName
Lindsay Jones,johnsnyder@example.org,X0_2HgKu)q,+380503222289,GB61CSKR350769715985,1153.96,UAH,3219.65,2025-02-08 14:57:01,withdrawal,credit_card,4042846404406918,PREPARED,02/27,308,Bermuda,countryName
Aaron Coleman,nvaughan@example.com,*4$8^MAkPp,+380731714815,GB86TQOS197838628952,9004.21,USD,4125.06,2025-02-13 01:14:30,transfer,credit_card,6546914301684361,CREDIT,10/25,637,San Marino,countryName
Kevin Smith,sandramcdonald@example.com,D2YVw9ek)y,+380935247795,GB15SWMI899028951341,9525.73,EUR,732.17,2025-04-03 12:13:26,withdrawal,bank_transfer,4451164278542,DEBIT,11/27,502,India,countryName
Shawn Sanford,graykendra@example.org,e40KHy!o(),+380505863166,GB51TEKA454476352052,1816.94,USD,1184.93,2025-01-24 21:54:14,withdrawal,credit_card,4454562894126,PREPARED,08/26,666,Sri Lanka,countryName
Donald Merritt,tammylewis@example.org,8&2Vq+B_R&,+380972367940,GB14AMXG464205561302,4043.03,EUR,2694.94,2025-02-14 01:44:35,transfer,debit_card,4037917604843,PREPARED,03/28,410,Yemen,countryName
Charles Riley,desiree31@example.org,SF50l!Rqj),+380953560653,GB18JINB009523515307,9488.86,EUR,3773.88,2025-02-12 02:25:17,withdrawal,bank_transfer,4023572701103839162,DEBIT,09/27,816,Saint Helena,countryName
Melissa Jackson,zmoran@example.net,)z83EuPxR!,+380956348459,GB12ZAYQ522527811718,8772.91,EUR,2312.28,2025-01-07 17:38:42,withdrawal,debit_card,5372684309185130,PREPARED,05/26,846,Sudan,countryName
Eric Bullock,michaeljanet@example.net,*%6U2fb4mo,+380931952402,GB71CUKX147735409205,3581.18,USD,2735.51,2025-04-10 07:09:16,withdrawal,credit_card,30315250220262,CREDIT,02/27,368,Ireland,countryName
Karen Kramer,alexa37@example.net,%MX%11Ivo7,+380963969757,GB22LVSL020801728711,7713.11,UAH,1364.38,2025-03-06 08:13:00,withdrawal,bank_transfer,4248261437165,DEBIT,09/28,646,Nauru,countryName
Veronica Hopkins,robertbailey@example.net,@rMsp)PU75,+380964142008,GB03IBKF170441458144,2325.73,UAH,298.77,2025-02-09 10:45:18,withdrawal,bank_transfer,348932363254884,PREPARED,02/29,230,Cote d'Ivoire,countryName
Tyler Young,adamlandry@example.org,^c@2NwroMs,+380502369568,GB76ESJR591886183721,4145.66,EUR,3862.41,2025-03-14 07:04:28,transfer,debit_card,3525182603948981,CREDIT,03/27,981,France,countryName
Cheryl Smith,qlarson@example.org,_1dvpBs#4z,+380682874510,GB34KJKZ635065287955,211.86,UAH,1078.56,2025-01-02 00:03:16,withdrawal,credit_card,503826496104,DEBIT,07/27,643,Mayotte,countryName
Holly Martinez,laura30@example.com,s0OLp)v2(2,+380672832986,GB09OHOG337637013325,3323.73,USD,1464.72,2025-01-12 17:06:40,deposit,bank_transfer,4074910800255237,PREPARED,04/28,822,India,countryName
Lindsay Smith,lisaflores@example.com,)BNfJK$a0I,+380996359914,GB51IABT674180226888,8216.19,USD,3256.64,2025-02-16 09:20:51,withdrawal,credit_card,2242658941410697,DEBIT,06/26,347,Taiwan,countryName
Tracy Matthews,phill@example.org,hAPM4gv4Z^,+380964342040,GB93JXHW093651474095,7110.83,EUR,2715.99,2025-03-06 03:48:16,deposit,debit_card,5484847056926197,DEBIT,12/25,605,Iceland,countryName
Scott Gross,johnsonlogan@example.com,c_i%4Aga*d,+380958476107,GB62ICSW446801975449,3870.88,USD,1754.31,2025-03-20 15:00:12,transfer,bank_transfer,30023241850789,PREPARED,01/27,122,Fiji,countryName
Mrs. Teresa Griffith,tedwards@example.com,l!2a&3Nqd8,+380978066520,GB16BPLI634205661455,9493.02,UAH,2173.91,2025-01-04 08:58:14,deposit,credit_card,3566523350215696,DEBIT,03/27,161,Colombia,countryName
Lisa Fitzgerald,kleinjason@example.org,#&1Hturz4Z,+380994574454,GB78VIPV536932369024,5078.11,USD,2966.56,2025-03-20 23:02:15,withdrawal,debit_card,3510937284335288,CREDIT,02/27,737,United States Minor Outlying Islands,countryName
Lori Jones,randall05@example.org,(VjOM)iP1A,+380984720830,GB25YJGM340328148056,4107.17,EUR,3360.4,2025-04-05 04:49:20,transfer,bank_transfer,3523091926125023,PREPARED,02/26,652,Moldova,countryName
Shirley Andrade,davidjohnson@example.net,@6NlfS%3lw,+380997601827,GB17LOQU884520632544,3714.13,USD,3708.13,2025-04-09 10:32:31,withdrawal,credit_card,3536426465966954,DEBIT,05/26,830,Venezuela,countryName
Ryan Ray,mariajohnson@example.net,cw$%1SUc*E,+380501227703,GB78YUAB700185181669,2041.84,EUR,893.52,2025-04-03 13:08:49,deposit,bank_transfer,501843349744,DEBIT,10/26,551,Ethiopia,countryName
Tiffany Hall,caleb65@example.net,!92zAD1SWm,+380969170149,GB18PZXZ045815767288,5648.93,EUR,2896.45,2025-01-17 00:08:43,withdrawal,credit_card,503871619212,DEBIT,07/28,824,French Polynesia,countryName
Andrew Pineda,marc78@example.net,qiEaeJN2a@,+380669650794,GB23FIKW834428394146,629.81,USD,2891.16,2025-03-12 13:28:57,transfer,debit_card,4064702414635303338,CREDIT,03/27,199,Paraguay,countryName
Mark Phillips,xrodgers@example.org,&@5Fi7Oas7,+380953071568,GB43DEHS717741666513,2275.07,USD,4016.56,2025-02-07 09:32:39,deposit,debit_card,3525306990247216,PREPARED,08/26,838,Cape Verde,countryName
Daniel Hawkins,ylane@example.com,)^j%gvPaV5,+380731846838,GB51VUPT716503092295,2776.37,USD,3238.44,2025-03-13 05:11:45,transfer,bank_transfer,4396041003443304,DEBIT,08/25,309,Guatemala,countryName
Christopher Jackson,randyhays@example.com,936PfZS3)8,+380984152461,GB74VPRZ669023488180,6942.51,USD,2597.15,2025-03-30 15:02:18,withdrawal,bank_transfer,38385138871521,PREPARED,05/27,329,Jersey,countryName
Christopher Perry,mcunningham@example.com,z_Tv9W$y_1,+380506288548,GB71ZRRQ541790176364,3431.12,UAH,1715.49,2025-02-22 17:57:41,withdrawal,bank_transfer,4540134702886090,CREDIT,01/26,177,Bolivia,countryName
Brandon White,kpage@example.com,xNlkS8Rh&6,+380979577372,GB32VMVV841151683846,6560.61,UAH,2471.0,2025-02-01 06:12:42,deposit,bank_transfer,2586093811236382,DEBIT,10/28,616,Chad,countryName
David Hawkins,timothy64@example.net,%UFRveN0!7,+380679185982,GB02RVSS887201888360,6676.7,EUR,3018.18,2025-03-03 12:56:27,deposit,debit_card,213163024274176,DEBIT,04/27,672,Botswana,countryName
Jeffrey Reed,maldonadodonald@example.com,^5wyYiwQl3,+380666110705,GB42ZQKK450696339089,8362.14,USD,1492.98,2025-03-13 23:12:42,transfer,bank_transfer,180016678169390,PREPARED,07/28,493,Gibraltar,countryName
David Williams,williamskathleen@example.org,#68eK3s%m5,+380686396334,GB88NGKM004570984489,527.07,USD,3602.73,2025-02-28 09:59:15,deposit,credit_card,4881174890722,PREPARED,02/28,258,Belgium,countryName
Ryan Cox,jefferyjones@example.net,+ocOp@Vk78,+380505559357,GB74ZPHD901928401538,3758.87,EUR,685.06,2025-04-02 06:41:39,deposit,bank_transfer,3574747535865303,PREPARED,03/29,809,Central African Republic,countryName
Gabriel Wood,kblackwell@example.net,n@9m!3Uq6a,+380678755034,GB81PEYW017209726665,8648.35,UAH,1523.78,2025-03-29 02:59:53,withdrawal,bank_transfer,5184322541334871,DEBIT,01/27,118,Luxembourg,countryName
David Odom,brownkathy@example.net,5CXSFScD!I,+380739939367,GB05SYYI758362777661,693.49,UAH,3857.48,2025-03-05 16:30:06,deposit,debit_card,4200559826348240,PREPARED,09/28,952,Faroe Islands,countryName
Sonya Thomas,jenniferjones@example.net,Y&4EC$jE5^,+380738517562,GB19VMVO198842077576,2796.47,USD,505.82,2025-02-22 20:14:53,transfer,bank_transfer,3536770623529869,PREPARED,02/27,868,Belize,countryName
Robert Pearson,isparks@example.com,q^51F!Wx$v,+380962247141,GB50PQXQ960020586391,5409.62,EUR,812.45,2025-01-06 20:28:44,transfer,debit_card,5409596841542114,CREDIT,01/26,796,Dominica,countryName
Thomas Baker,howard64@example.net,)Hgx+0Nf^i,+380966713041,GB86TSYH237035221604,7901.76,EUR,120.39,2025-01-07 06:34:19,deposit,credit_card,4913675657146244,PREPARED,11/25,973,Turkey,countryName
Robert Kennedy,mariahayes@example.org,%eBGjy)h_2,+380978051072,GB36APIL778428823694,7029.41,UAH,888.16,2025-01-27 04:08:58,transfer,credit_card,2275184655951347,CREDIT,08/26,765,Montserrat,countryName
Daniel Boyer,josejohnson@example.org,l6Q7Vnel%q,+380669781765,GB26GWWP967442897919,9693.12,UAH,331.32,2025-03-12 02:05:48,transfer,credit_card,30094487490259,DEBIT,10/25,660,Isle of Man,countryName
Samantha Carlson,zachary85@example.net,$3d4AGu#*8,+380734493520,GB10VODD035164894565,447.85,USD,3703.64,2025-03-02 14:47:38,withdrawal,debit_card,6011701505728201,PREPARED,03/27,326,Samoa,countryName
Colleen Miller,kimberly80@example.net,ZpKy0BlQ_+,+380989209814,GB91LNDZ893998653618,8944.72,USD,2949.04,2025-01-09 06:08:56,withdrawal,debit_card,4226418052062969,CREDIT,04/27,775,United States Virgin Islands,countryName
Michael Morris,emilyrice@example.com,3S4NGFfc!U,+380991762236,GB92RMXE417491039560,8353.03,EUR,2109.22,2025-02-04 03:06:36,withdrawal,credit_card,6011637718800249,CREDIT,03/28,514,Pitcairn Islands,countryName
Mary Jones,tannerdavid@example.org,17MzrYRe$f,+380956283395,GB87RHWB511427681507,1675.1,USD,3858.05,2025-01-19 00:40:30,withdrawal,bank_transfer,3501558155977791,DEBIT,04/26,893,South Africa,countryName
Barry Gregory,martinezdonna@example.org,@RI&Hdt@t7,+380668565221,GB60NCGH122940093478,856.34,EUR,2270.71,2025-03-21 12:17:12,deposit,debit_card,4467682038242,PREPARED,09/26,671,Lithuania,countryName
Stacy Christian,waltersbobby@example.org,S_316SRrbF,+380995542955,GB81KZTD393097475988,236.42,UAH,66.4,2025-03-27 00:10:47,transfer,credit_card,4531290006110755572,CREDIT,10/27,973,Romania,countryName
Andrew Diaz,levi17@example.org,R_XA33lC%6,+380933165997,GB87AKMF062849715994,6012.52,EUR,3448.55,2025-03-04 14:54:30,transfer,bank_transfer,375190805687700,PREPARED,04/26,282,Serbia,countryName
Stephanie Hall,martinezjason@example.net,M5m3_Dxr)#,+380668154339,GB64EIAA093332143569,3708.66,EUR,488.12,2025-01-11 13:54:03,withdrawal,credit_card,180033960651258,DEBIT,11/26,618,Lebanon,countryName
Madison Wilcox,kathrynbrown@example.net,WAX9JkWhI&,+380955801429,GB04GGGZ544679432501,359.81,EUR,4560.04,2025-03-30 23:50:53,transfer,debit_card,38048027236392,PREPARED,10/27,774,Honduras,countryName
Amy Bennett,simmonsgina@example.net,mF8O$Yj8q+,+380988608146,GB71FXTM089635555060,7145.03,USD,3630.72,2025-03-19 11:57:39,transfer,bank_transfer,3536934887877725,CREDIT,04/27,666,Monaco,countryName
Lisa Martin,shawn21@example.org,OrP0)Bh(!W,+380664983832,GB41NFCT135730658828,5100.18,EUR,2874.75,2025-03-20 22:09:13,deposit,credit_card,6011991538960976,DEBIT,06/26,119,Georgia,countryName
Amy Snyder,dalton43@example.net,WU(2oBJwlU,+380737454975,GB55AWOU870798456670,4344.74,USD,2022.99,2025-01-21 15:14:10,deposit,bank_transfer,4339725626232656144,DEBIT,01/26,429,Norfolk Island,countryName
David Soto,dennis35@example.org,)7V7MePkDC,+380678050849,GB96TGNV153367567720,1188.52,USD,2045.83,2025-03-26 20:41:07,withdrawal,debit_card,3564773361473972,PREPARED,09/25,599,El Salvador,countryName
Mindy Henson,joshua25@example.net,@uMu9fT*G6,+380671391044,GB71DEFS189225616157,2364.57,USD,194.21,2025-02-27 00:03:29,deposit,credit_card,6011691442525010,CREDIT,09/28,679,Samoa,countryName
William Griffith,william15@example.net,(r)5OvgmoT,+380677329671,GB79KLRE464686673611,2524.44,UAH,1507.54,2025-03-28 18:27:24,transfer,credit_card,213110499404499,PREPARED,02/29,875,Latvia,countryName
Amy Sparks,tammy77@example.com,e$+O8JLj!8,+380983851371,GB18YHYT162708112100,4658.32,USD,183.57,2025-02-11 14:44:49,withdrawal,credit_card,4427438415032278957,CREDIT,02/26,507,Grenada,countryName
Makayla Reed,john43@example.org,vod%1iEi%W,+380993413822,GB62HFNA862224908327,9086.22,USD,1951.14,2025-02-24 18:22:09,transfer,credit_card,503890953444,DEBIT,07/28,971,Ethiopia,countryName
Christine Allen,xalvarez@example.net,uJ3Qza_NZ+,+380501211153,GB47NLTB210486651852,5758.15,USD,47.59,2025-03-21 01:06:40,withdrawal,credit_card,4337437095721807225,PREPARED,02/28,394,Taiwan,countryName
Jane Maddox,brucejohnson@example.net,T+6+JtR6+t,+380957389220,GB17OMOT884082849615,6110.87,USD,2107.38,2025-01-02 07:58:14,deposit,credit_card,370365963052955,CREDIT,05/27,243,Belarus,countryName
Melissa Howell,samuel52@example.net,@2@TU8Oo4E,+380509365316,GB58FEQE905480192483,5115.75,USD,286.48,2025-04-09 19:54:45,transfer,debit_card,213152876193584,CREDIT,06/27,510,Rwanda,countryName
Joseph Phillips,jose12@example.net,A)_0#uZhZ4,+380683987195,GB85XXVJ782975736038,7747.21,EUR,4369.54,2025-01-27 04:44:08,transfer,debit_card,4467322181504115,PREPARED,07/28,597,South Africa,countryName
Stephen White,barneskevin@example.org,6(91DRRvBX,+380994474896,GB11FVOT589668828778,9755.66,UAH,1226.43,2025-02-07 20:33:50,deposit,bank_transfer,376029114228997,PREPARED,05/25,347,Botswana,countryName
Lauren Rodgers,dbenson@example.com,7ayKi5g@!6,+380993203459,GB55FTLX489888478718,4626.51,USD,3168.3,2025-02-24 08:52:59,withdrawal,bank_transfer,4901394439267096,CREDIT,07/25,723,Marshall Islands,countryName
Dr. Steven Henderson,courtneyedwards@example.com,WK_3+2Ayd0,+380671284574,GB43WZUC420749442099,5038.32,EUR,786.96,2025-02-20 13:53:47,transfer,bank_transfer,4202800382441716,PREPARED,01/27,453,United States of America,countryName
Vanessa Mccormick,jgreen@example.com,F*f$23Kj6R,+380638342447,GB58PCVH988235618580,7297.8,USD,718.77,2025-01-03 10:23:33,deposit,debit_card,4770487844152800,DEBIT,03/27,976,Vanuatu,countryName
Phillip Smith,zbarnett@example.com,05PD7HiI(Q,+380959876631,GB60KKYL728456777076,9802.49,UAH,1115.52,2025-01-23 14:33:37,deposit,bank_transfer,4421433479720019,DEBIT,05/28,445,Tanzania,countryName
Steven Cobb,dylan70@example.com,^Ag04Wkg+R,+380939877711,GB59WYAA748863964858,5400.74,UAH,3930.31,2025-02-28 02:32:16,transfer,credit_card,4025978458431,PREPARED,07/26,464,Oman,countryName
Pamela Taylor,kenneth10@example.org,(1VHXEnL!*,+380972310227,GB77YHJZ855020717451,8456.91,UAH,2222.86,2025-01-14 07:20:14,transfer,debit_card,577256250108,CREDIT,01/29,612,Falkland Islands (Malvinas),countryName
Emily Mcdaniel,bryantjennifer@example.net,PVJMYg56*6,+380978868514,GB67KUAV288863106765,2389.17,EUR,4792.06,2025-02-08 07:28:49,deposit,debit_card,213105244343786,CREDIT,03/26,128,Cuba,countryName
April Smith,lisa75@example.com,_UBqr0ZMI4,+380679347185,GB86BWRU025577847003,4403.12,UAH,70.72,2025-02-20 08:07:17,withdrawal,bank_transfer,213159599559876,CREDIT,04/27,400,Morocco,countryName
Paul Smith II,gatkins@example.com,m1gIr8gy(6,+380965863016,GB80UDJZ259755122849,2040.59,USD,1883.08,2025-03-25 06:24:27,withdrawal,credit_card,4682685728157,DEBIT,10/27,352,Liberia,countryName
Mark Scott,phillip61@example.net,E+7zVzwZpr,+380973732340,GB50YPLE775902611347,8883.75,USD,3757.43,2025-01-22 05:50:42,transfer,debit_card,4765891190039,PREPARED,10/26,300,Trinidad and Tobago,countryName
Zachary Ewing,klyons@example.net,3pl5#2Dp^T,+380984937112,GB91OACX680865595880,2902.51,EUR,4817.26,2025-02-19 07:50:34,withdrawal,bank_transfer,30324586364836,DEBIT,09/26,300,Israel,countryName
Jessica Casey,johnsonjeremy@example.net,!ha8VMu9ou,+380683543791,GB83CAVV713994956040,9536.6,UAH,364.3,2025-02-04 01:39:44,transfer,credit_card,4902874870520649,PREPARED,05/25,177,Maldives,countryName
April Miller,xmayer@example.com,_3O9Emrykz,+380669476564,GB30VMBI236454092525,5654.62,UAH,3965.41,2025-02-17 03:25:23,deposit,bank_transfer,4192210168602244263,PREPARED,01/26,808,Romania,countryName
Jonathan Bell,marshallmary@example.org,)pO$KDLo9n,+380993885773,GB27ATIN530010817122,887.64,UAH,960.52,2025-03-03 10:34:15,withdrawal,credit_card,3519712086172127,CREDIT,05/25,651,Grenada,countryName
Kimberly Reynolds,ecortez@example.net,Wh0F9zEk$R,+380981044694,GB37IDRI196837060092,6925.57,UAH,2153.47,2025-03-16 02:34:52,transfer,credit_card,6562389492065051,CREDIT,11/25,876,Ireland,countryName
George George,markcastillo@example.org,_dQAh0E61l,+380681780367,GB45KZYP522316144151,5324.9,UAH,1952.9,2025-02-15 14:33:17,withdrawal,debit_card,349332551783886,CREDIT,07/25,989,Peru,countryName
Kimberly Warner,bennettnicholas@example.net,(e2C2D@oT%,+380964229549,GB35OOSF545677600429,8581.71,EUR,2855.38,2025-01-09 06:11:56,transfer,bank_transfer,5186424710378826,DEBIT,05/28,554,Cuba,countryName
Tiffany Vance,burnseddie@example.com,j_1BC8tjB!,+380982492612,GB05FIOP197966967876,4247.63,USD,3434.22,2025-01-10 05:20:05,transfer,debit_card,630418786897,CREDIT,11/26,445,Yemen,countryName
Lucas Barton,dannyconley@example.org,(c^9VAH(03,+380668115407,GB75GVHS112191915746,9305.88,EUR,2740.78,2025-03-30 18:44:37,deposit,credit_card,213123397920490,PREPARED,07/26,444,Swaziland,countryName
Chris Wall,shieldsjames@example.com,s*0o#pYqT&,+380508665366,GB05QCBT441392361852,2073.94,USD,2650.71,2025-01-07 18:14:23,deposit,bank_transfer,345603980058049,CREDIT,05/25,176,Belarus,countryName
Stephen Jones,thomas44@example.org,s(a828RpSb,+380505434868,GB13CNGV721901030800,188.9,EUR,2849.97,2025-01-23 10:06:18,transfer,bank_transfer,3513394979171767,CREDIT,09/28,441,Svalbard & Jan Mayen Islands,countryName
Grant Fitzpatrick,michele75@example.com,_R0OY@0jm2,+380502872906,GB61BFKG410942166318,2204.46,EUR,3477.24,2025-03-10 01:48:48,transfer,debit_card,30168386180664,CREDIT,05/26,861,Mexico,countryName
Sandra Kent,loriryan@example.org,SZ6GUfLa^2,+380989755641,GB02MJAD963637734109,867.34,UAH,1439.66,2025-02-18 06:47:46,transfer,bank_transfer,4299836735799,PREPARED,08/25,943,Niue,countryName
Monica Morgan,careymark@example.net,+(1f%Wu+tk,+380986712076,GB29PDFJ909287828796,7471.03,UAH,4025.12,2025-02-24 18:28:49,withdrawal,bank_transfer,3562378101981631,DEBIT,10/28,197,Cocos (Keeling) Islands,countryName
Michael Soto,dsandoval@example.com,l+8K3Fm6Ey,+380689738312,GB75VUAW429858090589,1187.08,EUR,3069.88,2025-04-04 11:23:47,withdrawal,debit_card,4229380066795678,DEBIT,01/26,985,Peru,countryName
